fecha,region,canal,categoria,visitas,clientes,unidades,importe
2026-05-12,Norte,,Hogar,245,21,19,7505.37
2026-05-12,Norte,telefono,Alimentación,380,84,30,14885.88
2026-05-12,Norte,telefono,Deporte,105,26,25,11993.2
2026-05-12,Norte,app,Electrónica,72,19,13,2225.3
2026-05-12,Norte,app,Moda,126,39,41,2451.76
2026-05-12,Norte,app,Hogar,364,45,48,5403.02
2026-05-12,Norte,app,Alimentación,205,41,41,1012.46
2026-05-12,Norte,app,Deporte,431,79,14,1670.18
2026-05-12,Norte,desconocido,Electrónica,499,79,41,18546.96
2026-05-12,Norte,,Moda,467,58,31,12623.81
2026-05-12,Norte,desconocido,Hogar,463,29,19,8212.64
2026-05-12,Norte,desconocido,Alimentación,285,90,17,2576.52
2026-05-12,Norte,desconocido,Deporte,399,25,12,5872.44
2026-05-12,Sur,web,Electrónica,224,56,8,2741.73
2026-05-12,Sur,web,Moda,143,31,21,8993.16
2026-05-12,Sur,web,Hogar,430,77,4,1326.38
2026-05-12,Sur,web,Alimentación,151,46,13,3452.33
2026-05-12,Sur,web,Deporte,418,81,13,2239.7
2026-05-12,Sur,tienda,Electrónica,254,62,9,3926.1
2026-05-12,Sur,tienda,Moda,401,37,17,7539.04
2026-05-12,Sur,tienda,Hogar,352,20,2,273.23
2026-05-12,Sur,tienda,Alimentación,174,16,20,3854.32
2026-05-12,Sur,tienda,Deporte,112,37,30,14333.33
2026-05-12,Sur,telefono,Electrónica,328,82,30,5815.42
2026-05-12,Sur,telefono,Moda,283,50,38,12481.53
2026-05-12,Sur,telefono,Hogar,206,35,25,4742.9
2026-05-12,Sur,telefono,Alimentación,199,24,33,15467.58
2026-05-12,Sur,telefono,Deporte,392,9,25,10157.99
2026-05-12,Sur,app,Electrónica,366,19,1,135.18
2026-05-12,Sur,app,Moda,259,71,10,1858.98
2026-05-12,Sur,app,Hogar,332,79,49,9651.89
2026-05-12,Sur,app,Alimentación,320,80,30,3598.54
2026-05-12,Sur,,Deporte,216,30,2,720.76
2026-05-12,Sur,desconocido,Electrónica,62,23,17,4833.63
2026-05-12,Sur,desconocido,Moda,442,59,45,2548.13
2026-05-12,Sur,desconocido,Hogar,201,40,41,6414.79
2026-05-12,Sur,desconocido,Alimentación,413,79,12,5521.7
2026-05-12,Sur,desconocido,Deporte,112,24,25,9907.66
2026-05-12,Centro,web,Electrónica,175,54,25,8758.63
2026-05-12,Centro,web,Moda,258,29,8,3345.01
2026-05-12,Centro,web,Hogar,58,22,16,6484.4
2026-05-12,Centro,web,Alimentación,235,20,15,4045.66
2026-05-12,Centro,web,Deporte,201,51,15,546.94
2026-05-12,Centro,,Electrónica,404,91,49,1295.39
2026-05-12,Centro,tienda,Moda,422,110,29,3122.14
2026-05-12,Centro,tienda,Hogar,418,94,17,413.43
2026-05-12,Centro,tienda,Alimentación,318,70,19,547.43
2026-05-12,Centro,tienda,Deporte,64,14,41,20393.61
2026-05-12,Centro,telefono,Electrónica,114,21,31,5928.04
2026-05-12,Centro,telefono,Moda,259,51,38,5783.84
2026-05-12,Centro,telefono,Hogar,477,123,10,1117.81
2026-05-12,Centro,telefono,Alimentación,154,14,10,4431.13
2026-05-12,Centro,telefono,Deporte,168,7,43,4807.96
2026-05-12,Centro,app,Electrónica,373,115,9,226.65
2026-05-12,Centro,app,Moda,158,44,44,17443.99
2026-05-12,Centro,app,Hogar,210,20,22,3377.2
2026-05-12,Centro,app,Alimentación,376,94,8,2737.81
2026-05-12,Centro,app,Deporte,283,61,45,14427.2
2026-05-12,Centro,desconocido,Electrónica,180,39,33,8131.14
2026-05-12,Centro,desconocido,Moda,426,39,15,5727.46
2026-05-12,Centro,desconocido,Hogar,402,36,19,1328.11
2026-05-12,Centro,desconocido,Alimentación,241,23,43,7432.85
2026-05-12,Centro,desconocido,Deporte,403,42,26,11309.48
2026-05-12,Este,web,Electrónica,172,10,14,2043.44
2026-05-12,Este,web,Moda,125,23,21,7977.24
2026-05-12,Este,web,Hogar,205,50,18,2178.97
2026-05-12,Este,web,Alimentación,93,17,29,7338.13
2026-05-12,Este,web,Deporte,307,93,49,6972.13
2026-05-12,Este,tienda,Electrónica,195,58,1,104.68
2026-05-12,Este,tienda,Moda,346,41,15,7013.6
2026-05-12,Este,tienda,Hogar,408,14,38,2813.99
2026-05-12,Este,tienda,Alimentación,424,99,7,2694.65
2026-05-12,Este,tienda,Deporte,72,20,45,11896.85
2026-05-12,Este,telefono,Electrónica,252,73,17,7991.67
2026-05-12,Este,telefono,Moda,159,17,11,3075.2
2026-05-12,Este,telefono,Hogar,270,77,42,3057.96
2026-05-12,Este,telefono,Alimentación,257,37,29,11223.84
2026-05-12,Este,telefono,Deporte,205,64,3,1062.07
2026-05-12,Este,app,Electrónica,51,12,14,6365.51
2026-05-12,Este,app,Moda,204,41,38,1781.48
2026-05-12,Este,app,Hogar,114,8,29,6707.89
2026-05-12,Este,app,Alimentación,444,78,17,752.14
2026-05-12,Este,app,Deporte,190,13,11,1940.12
2026-05-12,Este,desconocido,Electrónica,263,60,31,1799.23
2026-05-12,Este,desconocido,Moda,177,51,5,402.77
2026-05-12,Este,desconocido,Hogar,475,52,10,4400.04
2026-05-12,Este,desconocido,Alimentación,306,69,47,15807.82
2026-05-12,Este,desconocido,Deporte,466,105,41,10740.1
2026-05-12,Oeste,web,Electrónica,480,60,1,183.69
2026-05-12,Oeste,web,Moda,498,29,1,97.14
2026-05-12,Oeste,web,Hogar,365,111,29,14029.86
2026-05-12,Oeste,web,Alimentación,415,40,17,5806.95
2026-05-12,Oeste,web,Deporte,92,29,4,852.6
2026-05-12,Oeste,tienda,Electrónica,466,84,11,2134.44
2026-05-12,Oeste,tienda,Moda,423,84,30,2326.87
2026-05-12,Oeste,tienda,Hogar,253,21,25,5332.05
2026-05-12,Oeste,tienda,Alimentación,263,78,31,3434.38
2026-05-12,Oeste,tienda,Deporte,286,57,46,22840.38
2026-05-12,Oeste,telefono,Electrónica,357,93,31,2742.7
2026-05-12,Oeste,telefono,Moda,168,21,45,3668.8
2026-05-12,Oeste,telefono,Hogar,166,47,48,22632.35
2026-05-12,Oeste,telefono,Alimentación,181,20,16,7884.15
2026-05-12,Oeste,telefono,Deporte,130,30,22,7895.26
2026-05-12,Oeste,app,Electrónica,477,104,43,18395.75
2026-05-12,Oeste,app,Moda,494,141,13,3471.54
2026-05-12,Oeste,app,Hogar,155,48,8,542.07
2026-05-12,Oeste,app,Alimentación,244,34,13,3934.18
2026-05-12,Oeste,app,Deporte,153,26,18,7629.18
2026-05-12,Oeste,desconocido,Electrónica,80,5,14,6837.85
2026-05-12,Oeste,desconocido,Moda,433,35,48,19628.37
2026-05-12,Oeste,,Hogar,156,20,19,1552.65
2026-05-12,Oeste,desconocido,Alimentación,378,54,17,5975.42
2026-05-12,Oeste,desconocido,Deporte,284,63,36,9285.54
2026-05-13,Norte,web,Electrónica,472,94,4,937.64
2026-05-13,Norte,web,Moda,70,24,18,7824.57
2026-05-13,Norte,web,Hogar,209,14,40,9322.04
2026-05-13,Norte,web,Alimentación,165,8,15,1024.46
2026-05-13,Norte,web,Deporte,233,27,18,2227.33
2026-05-13,Norte,tienda,Electrónica,108,5,3,
2026-05-13,Norte,tienda,Moda,149,33,26,1457.78
2026-05-13,Norte,tienda,Hogar,455,135,23,6613.97
2026-05-13,Norte,tienda,Alimentación,220,30,41,9846.23
2026-05-13,Norte,tienda,Deporte,78,19,3,642.78
2026-05-13,Norte,telefono,Electrónica,482,26,14,4385.65
2026-05-13,Norte,telefono,Moda,402,81,38,16019.95
2026-05-13,Norte,telefono,Hogar,466,33,5,192.07
2026-05-13,Norte,telefono,Alimentación,95,5,13,5588.12
2026-05-13,Norte,telefono,Deporte,126,7,34,12519.8
2026-05-13,Norte,app,Electrónica,446,73,3,1332.62
2026-05-13,Norte,app,Moda,238,27,30,4512.59
2026-05-13,Norte,app,Hogar,146,9,49,5986.23
2026-05-13,Norte,app,Alimentación,467,125,5,2001.74
2026-05-13,Norte,app,Deporte,88,26,26,7527.24
2026-05-13,Norte,desconocido,Electrónica,222,66,31,4864.44
2026-05-13,Norte,desconocido,Moda,180,55,26,6832.5
2026-05-13,Norte,desconocido,Hogar,383,7,34,10233.33
2026-05-13,Norte,desconocido,Alimentación,248,25,19,8003.73
2026-05-13,Norte,desconocido,Deporte,497,89,39,4444.37
2026-05-13,Sur,web,Electrónica,330,93,33,1629.67
2026-05-13,Sur,web,Moda,270,74,17,6700.98
2026-05-13,Sur,web,Hogar,436,91,18,3893.13
2026-05-13,Sur,web,Alimentación,272,41,45,15493.91
2026-05-13,Sur,web,Deporte,177,30,32,11937.6
2026-05-13,Sur,tienda,Electrónica,338,35,12,2210.05
2026-05-13,Sur,tienda,Moda,237,23,20,6374.24
2026-05-13,Sur,tienda,Hogar,369,66,4,1195.13
2026-05-13,Sur,tienda,Alimentación,485,101,48,9510.28
2026-05-13,Sur,tienda,Deporte,332,21,44,15138.74
2026-05-13,Sur,telefono,Electrónica,172,37,1,233.29
2026-05-13,Sur,telefono,Moda,129,22,49,3744.95
2026-05-13,Sur,telefono,Hogar,436,29,5,830.98
2026-05-13,Sur,telefono,Alimentación,144,37,47,8163.29
2026-05-13,Sur,telefono,Deporte,385,115,38,15456.82
2026-05-13,Sur,app,Electrónica,417,93,32,6740.79
2026-05-13,Sur,app,Moda,193,16,17,7898.44
2026-05-13,Sur,app,Hogar,233,9,12,1145.68
2026-05-13,Sur,app,Alimentación,99,28,44,3954.39
2026-05-13,Sur,app,Deporte,396,104,45,13929.6
2026-05-13,Sur,desconocido,Electrónica,191,7,23,10639.42
2026-05-13,Sur,desconocido,Moda,460,58,10,2360.12
2026-05-13,Sur,desconocido,Hogar,177,41,22,7717.35
2026-05-13,Sur,,Alimentación,250,56,2,787.85
2026-05-13,Sur,desconocido,Deporte,220,12,1,381.59
2026-05-13,Centro,web,Electrónica,174,45,7,2580.0
2026-05-13,Centro,web,Moda,79,13,6,918.99
2026-05-13,Centro,web,Hogar,449,41,15,5807.13
2026-05-13,Centro,web,Alimentación,249,47,18,4832.32
2026-05-13,Centro,web,Deporte,206,9,13,1925.45
2026-05-13,Centro,tienda,Electrónica,277,39,15,3773.45
2026-05-13,Centro,tienda,Moda,380,47,49,15581.66
2026-05-13,Centro,tienda,Hogar,269,23,3,913.9
2026-05-13,Centro,tienda,Alimentación,164,49,26,11721.58
2026-05-13,Centro,tienda,Deporte,54,9,14,4612.52
2026-05-13,Centro,,Electrónica,388,51,4,1000.68
2026-05-13,Centro,telefono,Moda,126,18,46,10795.79
2026-05-13,Centro,telefono,Hogar,76,10,26,2293.92
2026-05-13,Centro,telefono,Alimentación,173,23,1,22.57
2026-05-13,Centro,telefono,Deporte,89,10,48,10672.61
2026-05-13,Centro,,Electrónica,237,12,22,1930.29
2026-05-13,Centro,app,Moda,385,99,6,1743.94
2026-05-13,Centro,app,Hogar,121,18,24,7435.26
2026-05-13,Centro,app,Alimentación,169,55,32,6436.67
2026-05-13,Centro,app,Deporte,238,70,42,14193.42
2026-05-13,Centro,desconocido,Electrónica,282,42,33,9610.12
2026-05-13,Centro,desconocido,Moda,67,10,18,2057.25
2026-05-13,Centro,desconocido,Hogar,168,47,7,2238.99
2026-05-13,Centro,desconocido,Alimentación,490,17,47,8582.2
2026-05-13,Centro,,Deporte,334,52,5,902.12
2026-05-13,Este,web,Electrónica,120,39,45,12093.52
2026-05-13,Este,web,Moda,330,48,47,22253.56
2026-05-13,Este,web,Hogar,135,17,21,6280.76
2026-05-13,Este,,Alimentación,309,7,27,9963.62
2026-05-13,Este,web,Deporte,488,61,44,4820.54
2026-05-13,Este,tienda,Electrónica,474,81,47,3541.19
2026-05-13,Este,tienda,Moda,335,22,44,18713.78
2026-05-13,Este,tienda,Hogar,420,64,18,4088.23
2026-05-13,Este,tienda,Alimentación,429,101,39,17739.27
2026-05-13,Este,tienda,Deporte,450,75,42,12063.72
2026-05-13,Este,telefono,Electrónica,316,65,44,12721.87
2026-05-13,Este,telefono,Moda,163,35,4,148.67
2026-05-13,Este,telefono,Hogar,436,90,17,4184.04
2026-05-13,Este,telefono,Alimentación,62,7,43,10451.19
2026-05-13,Este,telefono,Deporte,356,58,16,575.92
2026-05-13,Este,app,Electrónica,347,109,7,2795.27
2026-05-13,Este,app,Moda,243,59,13,4387.43
2026-05-13,Este,app,Hogar,272,84,42,1025.49
2026-05-13,Este,app,Alimentación,337,78,18,8865.58
2026-05-13,Este,app,Deporte,113,11,41,7290.28
2026-05-13,Este,desconocido,Electrónica,270,56,22,7274.67
2026-05-13,Este,desconocido,Moda,444,21,24,10707.66
2026-05-13,Este,desconocido,Hogar,449,111,18,3095.45
2026-05-13,Este,desconocido,Alimentación,460,120,45,11497.25
2026-05-13,Este,desconocido,Deporte,442,25,35,10393.94
2026-05-13,Oeste,web,Electrónica,382,48,1,496.2
2026-05-13,Oeste,web,Moda,264,51,16,7083.4
2026-05-13,Oeste,web,Hogar,306,11,1,312.33
2026-05-13,Oeste,web,Alimentación,478,97,38,12576.55
2026-05-13,Oeste,web,Deporte,453,123,17,2467.04
2026-05-13,Oeste,tienda,Electrónica,160,44,33,2164.07
2026-05-13,Oeste,tienda,Moda,425,83,6,1401.91
2026-05-13,Oeste,tienda,Hogar,494,28,23,6678.34
2026-05-13,Oeste,tienda,Alimentación,450,59,19,2923.31
2026-05-13,Oeste,tienda,Deporte,416,124,38,17062.44
2026-05-13,Oeste,telefono,Electrónica,397,75,30,4114.52
2026-05-13,Oeste,telefono,Moda,73,24,39,9549.59
2026-05-13,Oeste,telefono,Hogar,207,33,26,12198.98
2026-05-13,Oeste,telefono,Alimentación,486,7,43,19742.67
2026-05-13,Oeste,telefono,Deporte,346,81,15,6094.03
2026-05-13,Oeste,app,Electrónica,460,12,32,7378.0
2026-05-13,Oeste,app,Moda,212,65,8,3380.31
2026-05-13,Oeste,app,Hogar,253,15,2,577.46
2026-05-13,Oeste,app,Alimentación,484,91,20,7460.19
2026-05-13,Oeste,app,Deporte,322,30,23,4475.53
2026-05-13,Oeste,desconocido,Electrónica,137,35,27,1272.03
2026-05-13,Oeste,desconocido,Moda,277,39,44,15179.8
2026-05-13,Oeste,desconocido,Hogar,80,26,10,3670.13
2026-05-13,Oeste,desconocido,Alimentación,465,33,41,5348.06
2026-05-13,Oeste,desconocido,Deporte,110,12,7,2848.49
2026-05-14,Norte,web,Electrónica,298,93,21,1417.6
2026-05-14,Norte,web,Moda,59,16,7,3431.91
2026-05-14,Norte,,Hogar,320,37,37,13305.61
2026-05-14,Norte,web,Alimentación,428,87,25,8970.59
2026-05-14,Norte,web,Deporte,141,5,6,647.61
2026-05-14,Norte,tienda,Electrónica,344,27,4,573.67
2026-05-14,Norte,tienda,Moda,489,109,2,501.88
2026-05-14,Norte,tienda,Hogar,299,91,34,2799.95
2026-05-14,Norte,tienda,Alimentación,368,91,41,5739.19
2026-05-14,Norte,tienda,Deporte,320,46,29,13824.08
2026-05-14,Norte,telefono,Electrónica,163,40,9,3130.86
2026-05-14,Norte,telefono,Moda,144,10,10,1302.57
2026-05-14,Norte,telefono,Hogar,421,130,29,14167.01
2026-05-14,Norte,telefono,Alimentación,357,78,1,138.83
2026-05-14,Norte,telefono,Deporte,394,76,43,17396.18
2026-05-14,Norte,app,Electrónica,277,70,26,10134.74
2026-05-14,Norte,app,Moda,476,46,17,4279.06
2026-05-14,Norte,app,Hogar,122,23,16,4889.24
2026-05-14,Norte,app,Alimentación,134,15,39,
2026-05-14,Norte,,Deporte,478,127,26,10989.32
2026-05-14,Norte,desconocido,Electrónica,253,6,38,18469.3
2026-05-14,Norte,desconocido,Moda,182,8,9,3164.91
2026-05-14,Norte,desconocido,Hogar,174,46,10,
2026-05-14,Norte,desconocido,Alimentación,240,60,47,6630.82
2026-05-14,Norte,desconocido,Deporte,409,127,48,3392.99
2026-05-14,Sur,web,Electrónica,83,8,6,1278.61
2026-05-14,Sur,web,Moda,275,45,17,3410.7
2026-05-14,Sur,web,Hogar,452,66,35,17276.51
2026-05-14,Sur,web,Alimentación,331,23,6,2949.28
2026-05-14,Sur,web,Deporte,330,51,43,2283.95
2026-05-14,Sur,tienda,Electrónica,466,124,7,827.84
2026-05-14,Sur,tienda,Moda,336,64,6,1257.57
2026-05-14,Sur,tienda,Hogar,290,84,8,2760.85
2026-05-14,Sur,tienda,Alimentación,316,10,35,16339.09
2026-05-14,Sur,tienda,Deporte,395,114,17,1376.59
2026-05-14,Sur,,Electrónica,315,88,7,2696.15
2026-05-14,Sur,telefono,Moda,450,52,20,1418.8
2026-05-14,Sur,telefono,Hogar,454,46,34,2273.14
2026-05-14,Sur,telefono,Alimentación,276,29,42,20505.08
2026-05-14,Sur,telefono,Deporte,229,25,7,2817.74
2026-05-14,Sur,app,Electrónica,337,57,5,
2026-05-14,Sur,app,Moda,163,28,2,435.28
2026-05-14,Sur,app,Hogar,342,41,37,1460.98
2026-05-14,Sur,app,Alimentación,461,22,36,7853.86
2026-05-14,Sur,app,Deporte,473,139,8,3207.18
2026-05-14,Sur,desconocido,Electrónica,107,16,48,1760.41
2026-05-14,Sur,desconocido,Moda,453,105,48,19752.93
2026-05-14,Sur,desconocido,Hogar,252,75,29,8777.99
2026-05-14,Sur,desconocido,Alimentación,260,60,31,2719.71
2026-05-14,Sur,desconocido,Deporte,314,11,16,5872.11
2026-05-14,Centro,web,Electrónica,174,16,42,2342.13
2026-05-14,Centro,web,Moda,99,8,28,1813.92
2026-05-14,Centro,,Hogar,404,44,2,239.46
2026-05-14,Centro,web,Alimentación,239,51,5,196.79
2026-05-14,Centro,web,Deporte,324,84,31,12429.25
2026-05-14,Centro,tienda,Electrónica,203,17,18,8531.58
2026-05-14,Centro,tienda,Moda,138,31,44,2130.8
2026-05-14,Centro,tienda,Hogar,329,76,9,2086.11
2026-05-14,Centro,tienda,Alimentación,385,28,44,12678.1
2026-05-14,Centro,tienda,Deporte,303,74,5,2027.38
2026-05-14,Centro,telefono,Electrónica,309,76,24,6083.01
2026-05-14,Centro,telefono,Moda,156,48,45,4783.63
2026-05-14,Centro,telefono,Hogar,80,20,47,17436.35
2026-05-14,Centro,telefono,Alimentación,358,18,16,698.42
2026-05-14,Centro,telefono,Deporte,317,74,19,2951.2
2026-05-14,Centro,app,Electrónica,394,68,24,2007.6
2026-05-14,Centro,app,Moda,262,8,34,11301.1
2026-05-14,Centro,app,Hogar,120,26,1,248.51
2026-05-14,Centro,app,Alimentación,148,34,34,3466.81
2026-05-14,Centro,app,Deporte,121,22,13,1325.03
2026-05-14,Centro,desconocido,Electrónica,271,35,28,9575.91
2026-05-14,Centro,desconocido,Moda,413,55,46,14300.81
2026-05-14,Centro,desconocido,Hogar,277,13,48,17182.56
2026-05-14,Centro,desconocido,Alimentación,457,52,5,1297.69
2026-05-14,Centro,,Deporte,63,11,29,3493.29
2026-05-14,Este,web,Electrónica,87,31,1,185.16
2026-05-14,Este,web,Moda,268,64,26,1118.51
2026-05-14,Este,web,Hogar,257,45,3,604.71
2026-05-14,Este,web,Alimentación,75,19,6,495.38
2026-05-14,Este,,Deporte,54,17,32,14026.35
2026-05-14,Este,tienda,Electrónica,486,12,25,10849.21
2026-05-14,Este,tienda,Moda,436,132,27,9213.57
2026-05-14,Este,tienda,Hogar,94,13,28,6153.96
2026-05-14,Este,tienda,Alimentación,479,146,8,1349.36
2026-05-14,Este,tienda,Deporte,256,53,13,6156.71
2026-05-14,Este,telefono,Electrónica,468,92,33,3887.81
2026-05-14,Este,telefono,Moda,89,21,14,6970.46
2026-05-14,Este,telefono,Hogar,204,51,16,
2026-05-14,Este,telefono,Alimentación,321,16,20,2042.58
2026-05-14,Este,telefono,Deporte,267,26,33,13046.13
2026-05-14,Este,app,Electrónica,350,81,9,1992.3
2026-05-14,Este,app,Moda,406,75,8,2133.28
2026-05-14,Este,app,Hogar,421,65,40,18053.44
2026-05-14,Este,app,Alimentación,306,38,4,
2026-05-14,Este,app,Deporte,308,55,15,4682.81
2026-05-14,Este,desconocido,Electrónica,172,10,29,2199.57
2026-05-14,Este,desconocido,Moda,386,89,11,3982.54
2026-05-14,Este,desconocido,Hogar,97,33,21,9726.86
2026-05-14,Este,desconocido,Alimentación,228,66,21,7086.51
2026-05-14,Este,desconocido,Deporte,57,13,27,10666.38
2026-05-14,Oeste,web,Electrónica,192,57,35,10058.4
2026-05-14,Oeste,web,Moda,480,96,14,6244.42
2026-05-14,Oeste,web,Hogar,457,34,24,8073.47
2026-05-14,Oeste,web,Alimentación,101,19,46,19593.25
2026-05-14,Oeste,web,Deporte,398,113,43,14239.04
2026-05-14,Oeste,tienda,Electrónica,64,14,4,1562.3
2026-05-14,Oeste,tienda,Moda,368,77,43,6902.19
2026-05-14,Oeste,tienda,Hogar,182,15,41,19568.0
2026-05-14,Oeste,tienda,Alimentación,304,6,46,19932.27
2026-05-14,Oeste,tienda,Deporte,387,112,5,805.51
2026-05-14,Oeste,telefono,Electrónica,180,13,36,4547.99
2026-05-14,Oeste,telefono,Moda,456,38,41,16515.64
2026-05-14,Oeste,telefono,Hogar,461,7,38,8108.71
2026-05-14,Oeste,telefono,Alimentación,300,79,37,1917.31
2026-05-14,Oeste,telefono,Deporte,331,57,31,11821.8
2026-05-14,Oeste,app,Electrónica,266,68,22,7699.63
2026-05-14,Oeste,app,Moda,197,45,47,8369.13
2026-05-14,Oeste,app,Hogar,196,18,8,3927.54
2026-05-14,Oeste,app,Alimentación,223,5,43,12879.86
2026-05-14,Oeste,app,Deporte,109,36,29,5388.82
2026-05-14,Oeste,desconocido,Electrónica,295,26,29,1064.4
2026-05-14,Oeste,desconocido,Moda,156,7,19,4548.06
2026-05-14,Oeste,desconocido,Hogar,300,28,13,2869.14
2026-05-14,Oeste,desconocido,Alimentación,147,41,48,3059.8
2026-05-14,Oeste,desconocido,Deporte,444,48,44,11430.48
2026-05-15,Norte,web,Electrónica,181,56,26,2463.78
2026-05-15,Norte,,Moda,439,23,8,3850.32
2026-05-15,Norte,web,Hogar,136,27,18,7364.71
2026-05-15,Norte,web,Alimentación,53,11,2,72.89
2026-05-15,Norte,web,Deporte,68,21,28,5920.43
2026-05-15,Norte,tienda,Electrónica,92,15,48,14927.23
2026-05-15,Norte,tienda,Moda,309,26,22,3707.61
2026-05-15,Norte,,Hogar,219,44,33,4838.69
2026-05-15,Norte,tienda,Alimentación,139,7,7,2120.62
2026-05-15,Norte,tienda,Deporte,397,109,10,3212.03
2026-05-15,Norte,telefono,Electrónica,157,41,13,4902.87
2026-05-15,Norte,telefono,Moda,473,105,34,8939.28
2026-05-15,Norte,,Hogar,276,23,8,405.25
2026-05-15,Norte,telefono,Alimentación,417,93,36,6132.97
2026-05-15,Norte,telefono,Deporte,274,34,12,5033.42
2026-05-15,Norte,app,Electrónica,201,28,11,1149.75
2026-05-15,Norte,app,Moda,497,24,8,1241.65
2026-05-15,Norte,app,Hogar,92,12,13,3946.3
2026-05-15,Norte,,Alimentación,303,19,2,744.71
2026-05-15,Norte,app,Deporte,469,73,3,1401.45
2026-05-15,Norte,desconocido,Electrónica,497,82,28,13433.31
2026-05-15,Norte,,Moda,169,29,22,5634.21
2026-05-15,Norte,desconocido,Hogar,397,35,26,
2026-05-15,Norte,desconocido,Alimentación,134,13,17,7746.15
2026-05-15,Norte,desconocido,Deporte,391,16,6,483.95
2026-05-15,Sur,web,Electrónica,281,18,44,8298.27
2026-05-15,Sur,web,Moda,102,17,29,8464.9
2026-05-15,Sur,web,Hogar,468,57,35,11925.44
2026-05-15,Sur,web,Alimentación,407,126,32,
2026-05-15,Sur,web,Deporte,160,22,1,95.76
2026-05-15,Sur,tienda,Electrónica,311,54,46,17542.2
2026-05-15,Sur,tienda,Moda,474,44,34,2685.91
2026-05-15,Sur,tienda,Hogar,204,18,14,4448.34
2026-05-15,Sur,tienda,Alimentación,416,40,7,2078.9
2026-05-15,Sur,tienda,Deporte,263,74,48,23263.2
2026-05-15,Sur,telefono,Electrónica,385,79,32,5693.53
2026-05-15,Sur,telefono,Moda,433,80,27,647.12
2026-05-15,Sur,telefono,Hogar,497,81,40,18467.78
2026-05-15,Sur,telefono,Alimentación,467,104,30,720.47
2026-05-15,Sur,telefono,Deporte,54,14,18,8932.97
2026-05-15,Sur,app,Electrónica,226,17,17,5968.94
2026-05-15,Sur,app,Moda,168,41,19,5924.57
2026-05-15,Sur,app,Hogar,300,30,40,15851.26
2026-05-15,Sur,app,Alimentación,134,12,3,710.94
2026-05-15,Sur,app,Deporte,382,80,47,3160.69
2026-05-15,Sur,desconocido,Electrónica,252,63,47,8452.65
2026-05-15,Sur,desconocido,Moda,162,49,42,19757.37
2026-05-15,Sur,desconocido,Hogar,93,30,38,1871.04
2026-05-15,Sur,desconocido,Alimentación,369,72,30,12577.71
2026-05-15,Sur,desconocido,Deporte,280,13,41,1841.04
2026-05-15,Centro,,Electrónica,125,6,13,2372.41
2026-05-15,Centro,web,Moda,97,31,14,4567.38
2026-05-15,Centro,,Hogar,331,54,2,227.88
2026-05-15,Centro,web,Alimentación,177,44,31,2764.27
2026-05-15,Centro,,Deporte,62,23,44,12011.74
2026-05-15,Centro,tienda,Electrónica,321,42,43,13127.01
2026-05-15,Centro,tienda,Moda,328,64,43,8986.36
2026-05-15,Centro,tienda,Hogar,112,12,8,1654.78
2026-05-15,Centro,tienda,Alimentación,237,61,35,5981.67
2026-05-15,Centro,tienda,Deporte,228,9,31,15307.79
2026-05-15,Centro,telefono,Electrónica,367,97,23,518.78
2026-05-15,Centro,telefono,Moda,117,38,42,12169.54
2026-05-15,Centro,telefono,Hogar,301,19,31,10118.53
2026-05-15,Centro,telefono,Alimentación,138,25,9,3360.73
2026-05-15,Centro,telefono,Deporte,482,72,29,9039.31
2026-05-15,Centro,app,Electrónica,338,104,22,7698.65
2026-05-15,Centro,app,Moda,250,78,11,3450.85
2026-05-15,Centro,app,Hogar,484,100,17,4082.65
2026-05-15,Centro,app,Alimentación,181,27,28,4539.12
2026-05-15,Centro,app,Deporte,322,44,13,3771.95
2026-05-15,Centro,desconocido,Electrónica,110,19,34,9805.91
2026-05-15,Centro,desconocido,Moda,364,73,23,8857.9
